90;GHG Removal;;+;1.0;;;;;;;;;;;;;Renewable Energy;The implementation of GHG removal targets in List A can create conditions for the growth of renewable energy in List B, offering a low-carbon alternative to fossil fuels and removing greenhouse gases from the atmosphere.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;GHG Reduction;;;;;;2.0;;;;;;;;;;GHG Reduction - Transports;;The implementation of GHG reduction targets in the energy sector can reinforce the achievement of GHG reduction targets in transport by promoting the use of low-carbon fuels and reducing energy consumption.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;GHG Reduction;;;;;;1.0;;;;;;;;;;Net-Zero Technology - Road Vehicles;;The implementation of GHG reduction targets can enable the development and deployment of net-zero technology in road vehicles by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;GHG Reduction;;;;;;1.0;;;;;;;;;;Biofuels;;The implementation of GHG reduction targets can enable the production and use of biofuels by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;GHG Reduction;;;;;;1.0;;;;;;;;;;Other Low-Carbon Fuels;;The implementation of GHG reduction targets can enable the production and use of other low-carbon fuels by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;GHG Reduction;;;;;;1.0;;;;;;;;;;Hydrogen Distribution;;The implementation of GHG reduction targets can enable the development and deployment of hydrogen distribution infrastructure by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;GHG Reduction;;;;;;1.0;;;;;;;;;;Urban Mobility;;The implementation of GHG reduction targets can enable the development and deployment of urban mobility solutions by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;GHG Reduction;;;;;;1.0;;;;;;;;;;Transport Logistics;;The implementation of GHG reduction targets can enable the development and deployment of transport logistics solutions by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;GHG Reduction - Buildings;;;;;;2.0;;;;;;;;;;GHG Reduction - Transports;;The implementation of GHG reduction targets in buildings can reinforce the achievement of GHG reduction targets in transport by promoting the use of renewable energy sources and reducing energy consumption.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;GHG Reduction - Buildings;;;;;;1.0;;;;;;;;;;Net-Zero Technology - Road Vehicles;;The implementation of GHG reduction targets in buildings can enable the development and deployment of net-zero technology in road vehicles by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;GHG Reduction - Buildings;;;;;;1.0;;;;;;;;;;Biofuels;;The implementation of GHG reduction targets in buildings can enable the production and use of biofuels by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;GHG Reduction - Buildings;;;;;;1.0;;;;;;;;;;Other Low-Carbon Fuels;;The implementation of GHG reduction targets in buildings can enable the production and use of other low-carbon fuels by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;GHG Reduction - Buildings;;;;;;1.0;;;;;;;;;;Hydrogen Distribution;;The implementation of GHG reduction targets in buildings can enable the development and deployment of hydrogen distribution infrastructure by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;GHG Reduction - Buildings;;;;;;1.0;;;;;;;;;;Urban Mobility;;The implementation of GHG reduction targets in buildings can enable the development and deployment of urban mobility solutions by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;GHG Reduction - Buildings;;;;;;1.0;;;;;;;;;;Transport Logistics;;The implementation of GHG reduction targets in buildings can enable the development and deployment of transport logistics solutions by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;GHG Reduction - Transports;;;;;;2.0;;;;;;;;;;Net-Zero Technology - Road Vehicles;;The implementation of GHG reduction targets in transport can reinforce the achievement of net-zero technology targets in road vehicles by promoting the use of low-carbon fuels and reducing energy consumption.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;GHG Reduction - Transports;;;;;;1.0;;;;;;;;;;Biofuels;;The implementation of GHG reduction targets in transport can enable the production and use of biofuels by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;GHG Reduction - Transports;;;;;;1.0;;;;;;;;;;Other Low-Carbon Fuels;;The implementation of GHG reduction targets in transport can enable the production and use of other low-carbon fuels by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;GHG Reduction - Transports;;;;;;1.0;;;;;;;;;;Hydrogen Distribution;;The implementation of GHG reduction targets in transport can enable the development and deployment of hydrogen distribution infrastructure by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;GHG Reduction - Transports;;;;;;1.0;;;;;;;;;;Urban Mobility;;The implementation of GHG reduction targets in transport can enable the development and deployment of urban mobility solutions by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;GHG Reduction - Transports;;;;;;1.0;;;;;;;;;;Transport Logistics;;The implementation of GHG reduction targets in transport can enable the development and deployment of transport logistics solutions by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;Net-Zero Technology - Road Vehicles;;;;;;1.0;;;;;;;;;;Biofuels;;The implementation of net-zero technology targets in road vehicles can enable the production and use of biofuels by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;Net-Zero Technology - Road Vehicles;;;;;;1.0;;;;;;;;;;Other Low-Carbon Fuels;;The implementation of net-zero technology targets in road vehicles can enable the production and use of other low-carbon fuels by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;Net-Zero Technology - Road Vehicles;;;;;;1.0;;;;;;;;;;Hydrogen Distribution;;The implementation of net-zero technology targets in road vehicles can enable the development and deployment of hydrogen distribution infrastructure by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;Net-Zero Technology - Road Vehicles;;;;;;1.0;;;;;;;;;;Urban Mobility;;The implementation of net-zero technology targets in road vehicles can enable the development and deployment of urban mobility solutions by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;Net-Zero Technology - Road Vehicles;;;;;;1.0;;;;;;;;;;Transport Logistics;;The implementation of net-zero technology targets in road vehicles can enable the development and deployment of transport logistics solutions by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;Biofuels;;;;;;2.0;;;;;;;;;;Other Low-Carbon Fuels;;The implementation of biofuels targets can reinforce the achievement of other low-carbon fuels targets by promoting the use of low-carbon fuels and reducing energy consumption.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;Biofuels;;;;;;1.0;;;;;;;;;;Hydrogen Distribution;;The implementation of biofuels targets can enable the development and deployment of hydrogen distribution infrastructure by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;Biofuels;;;;;;1.0;;;;;;;;;;Urban Mobility;;The implementation of biofuels targets can enable the development and deployment of urban mobility solutions by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;Biofuels;;;;;;1.0;;;;;;;;;;Transport Logistics;;The implementation of biofuels targets can enable the development and deployment of transport logistics solutions by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;Other Low-Carbon Fuels;;;;;;1.0;;;;;;;;;;Hydrogen Distribution;;The implementation of other low-carbon fuels targets can enable the development and deployment of hydrogen distribution infrastructure by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;Other Low-Carbon Fuels;;;;;;1.0;;;;;;;;;;Urban Mobility;;The implementation of other low-carbon fuels targets can enable the development and deployment of urban mobility solutions by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;Other Low-Carbon Fuels;;;;;;1.0;;;;;;;;;;Transport Logistics;;The implementation of other low-carbon fuels targets can enable the development and deployment of transport logistics solutions by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;Hydrogen Distribution;;;;;;1.0;;;;;;;;;;Urban Mobility;;The implementation of hydrogen distribution targets can enable the development and deployment of urban mobility solutions by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;Hydrogen Distribution;;;;;;1.0;;;;;;;;;;Transport Logistics;;The implementation of hydrogen distribution targets can enable the development and deployment of transport logistics solutions by creating a market for low-carbon fuels and technologies.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;Urban Mobility;;;;;;2.0;;;;;;;;;;Transport Logistics;;The implementation of urban mobility targets can reinforce the achievement of transport logistics targets by promoting the use of low-carbon fuels and reducing energy consumption.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;GHG Reduction;;+;1.0;;;;;;;;;;;;;;;;Biodiversity Protection & Conservation;Reducing GHG emissions can create conditions that further biodiversity protection by mitigating the impacts of climate change on ecosystems.;;;;;;;;;;;;;;;;;;;;;;;;;;
127;Improve Air Quality;;+;1.0;;;;;;;;;;;;;;;;Terrestrial Ecosystems Restoration;Improving air quality can enable the restoration of terrestrial ecosystems by reducing pollution and creating a healthier environment for ecosystem recovery.;;;;;;;;;;;;;;;;;;;;;;;;;;
128;Improve Air Quality;;+;1.0;;;;;;;;;;;;;;;;Biodiversity Protection & Conservation;Cleaner air can aid biodiversity conservation by reducing the harmful effects of air pollution on ecosystems and species.;;;;;;;;;;;;;;;;;;;;;;;;;;
129;Improve Soils Health;;+;2.0;;;;;;;;;;;;;;;;Terrestrial Ecosystems Restoration;Soil health improvement can reinforce terrestrial ecosystem restoration by enhancing soil fertility and structure, which is essential for ecosystem recovery.;;;;;;;;;;;;;;;;;;;;;;;;;;
130;Improve Soils Health;;+;1.0;;;;;;;;;;;;;;;;Biodiversity Protection & Conservation;Healthy soils can support biodiversity conservation by providing habitat for various species and maintaining ecosystem services.;;;;;;;;;;;;;;;;;;;;;;;;;;
131;Noise Reduction;;+;1.0;;;;;;;;;;;;;;;;Biodiversity Protection & Conservation;Reducing noise pollution can aid biodiversity conservation by minimizing disturbance to wildlife and protecting their habitats.;;;;;;;;;;;;;;;;;;;;;;;;;;
132;Improve Water Quality;;+;2.0;;;;;;;;;;;;;;;;Biodiversity Protection & Conservation;Cleaner water can reinforce biodiversity protection by maintaining healthy aquatic ecosystems and supporting biodiversity.;;;;;;;;;;;;;;;;;;;;;;;;;;
133;Improve Water Quality;;+;1.0;;;;;;;;;;;;;;;;Terrestrial Ecosystems Restoration;Improved water quality can enable terrestrial ecosystem restoration by providing a healthy environment for ecosystem recovery.;;;;;;;;;;;;;;;;;;;;;;;;;;
